Tipo de Registro	Fecha Inicial de Factura	Fecha Fin de Factura	Id Cliente	Id PDV	Id Sucursal	descripción Sucursal	Id transacción	Numero de Remito	Fecha de la transacción	Tipo de Operación	Código Fiscal de la Operación	Nro de linea	Id Producto	Nro de Lote	Fecha Validez Lote	Cantidad	Unidad de Medida de Venta	Valor Neto Total de la linea	Moneda	Código del Vendedor	Nombre del Vendedor
L	2021-11-01	2021-12-18	9100063766	1858	1	CD	2726058	001100155466	2021-11-10	VTA	O	1	13387	1		3	UNI	       878.920000	ARS	47	SANCHEZ MIRIAM
L	2021-11-01	2021-12-18	9100063766	3209	1	CD	2725791	001100155405	2021-11-10	VTA	O	1	13387	1		3	UNI	       878.920000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	5624	1	CD	2726078	001100155481	2021-11-10	VTA	O	1	13387	1		12	UNI	      3515.690000	ARS	10	RUPPEL DAMIAN
L	2021-11-01	2021-12-18	9100063766	5624	1	CD	2726078	001100155481	2021-11-10	VTA	O	1	17979	1		3	UNI	       847.930000	ARS	10	RUPPEL DAMIAN
L	2021-11-01	2021-12-18	9100063766	5624	1	CD	2726078	001100155481	2021-11-10	VTA	O	1	9054	1		3	UNI	      1335.130000	ARS	10	RUPPEL DAMIAN
L	2021-11-01	2021-12-18	9100063766	9143	1	CD	2725800	001100155413	2021-11-10	VTA	O	1	13387	1		12	UNI	      3515.690000	ARS	10	RUPPEL DAMIAN
L	2021-11-01	2021-12-18	9100063766	9202	1	CD	2725578	001100155346	2021-11-10	VTA	O	1	11097	1		6	UNI	      1958.690000	ARS	10	RUPPEL DAMIAN
L	2021-11-01	2021-12-18	9100063766	10478	1	CD	2726616	001100155646	2021-11-11	VTA	O	1	9054	1		2	UNI	       890.080000	ARS	82	ARAYA DIEGO MARTIN
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2726975	001400068501	2021-11-11	VTA	O	1	11076	1		1	UNI	       439.260000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727016	001400068523	2021-11-11	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2726827	001400068474	2021-11-11	VTA	O	1	11097	1		2	UNI	       718.180000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727009	000101387215	2021-11-11	VTA	O	1	11491	1		1	UNI	       297.110000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727047	000101387238	2021-11-11	VTA	O	1	11961	1		1	UNI	       506.200000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2726751	000101387143	2021-11-11	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2726819	000101387155	2021-11-11	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2726826	000101387160	2021-11-11	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2726983	000101387203	2021-11-11	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2726847	001400068476	2021-11-11	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2726981	001400068506	2021-11-11	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2726896	000101387178	2021-11-11	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2726966	000101387194	2021-11-11	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2726951	001400068489	2021-11-11	VTA	O	1	13387	1		6	UNI	      1757.840000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2726873	000101387168	2021-11-11	VTA	O	1	18234	1		1	UNI	       430.990000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727015	000101387219	2021-11-11	VTA	O	1	18234	1		12	UNI	      5171.900000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2726956	001400068492	2021-11-11	VTA	O	1	2725	1		1	UNI	       572.310000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2726975	001400068501	2021-11-11	VTA	O	1	8146	1		2	UNI	       638.010000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2726959	001400068495	2021-11-11	VTA	O	1	9054	1		1	UNI	       445.040000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11139	1	CD	2725555	000101386910	2021-11-11	VTA	O	1	18234	1		2	UNI	       799.990000	ARS	19	PONCE CARLOS M. (PUNTA ALTA)
L	2021-11-01	2021-12-18	9100063766	11173	1	CD	2727031	000101387228	2021-11-11	VTA	O	1	13387	1		3	UNI	       878.920000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11173	1	CD	2726879	000101387171	2021-11-11	VTA	O	1	13387	1		12	UNI	      3515.690000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11368	1	CD	2726684	001400004941	2021-11-11	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11368	1	CD	2726684	001400004941	2021-11-11	VTA	O	1	18234	1		2	UNI	       861.980000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11368	1	CD	2726684	001400004941	2021-11-11	VTA	O	1	9054	1		1	UNI	       445.040000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	1912	1	CD	2726608	001100155641	2021-11-11	VTA	O	1	13387	1		12	UNI	      3515.690000	ARS	22	RUPPEL DAMIAN (OFICINA)
L	2021-11-01	2021-12-18	9100063766	273	1	CD	2726263	001100155528	2021-11-11	VTA	O	1	18234	1		3	UNI	      1292.980000	ARS	37	CANO MARIELA
L	2021-11-01	2021-12-18	9100063766	5209	1	CD	2726033	001100155443	2021-11-11	VTA	O	1	13387	1		3	UNI	       896.500000	ARS	19	PONCE CARLOS M. (PUNTA ALTA)
L	2021-11-01	2021-12-18	9100063766	645	1	CD	2726598	001100155634	2021-11-11	VTA	O	1	18234	1		2	UNI	       861.980000	ARS	47	SANCHEZ MIRIAM
L	2021-11-01	2021-12-18	9100063766	7578	1	CD	2726591	001100155630	2021-11-11	VTA	O	1	13387	1		4	UNI	      1171.900000	ARS	47	SANCHEZ MIRIAM
L	2021-11-01	2021-12-18	9100063766	8940	1	CD	2724573	000101386570	2021-11-11	VTA	O	1	18234	1		120	UNI	     47058.000000	ARS	54	OFICINA
L	2021-11-01	2021-12-18	9100063766	95	1	CD	2726582	001100155622	2021-11-11	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	37	CANO MARIELA
L	2021-11-01	2021-12-18	9100063766	958	1	CD	2726589	001100155628	2021-11-11	VTA	O	1	13387	1		6	UNI	      1757.840000	ARS	37	CANO MARIELA
L	2021-11-01	2021-12-18	9100063766	10460	1	CD	2726818	001100035740	2021-11-12	VTA	O	1	9054	1		72	UNI	     32043.020000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	10460	1	CD	2727112	001100035753	2021-11-12	VTA	O	1	9054	1		84	UNI	     37383.530000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	10745	1	CD	2727366	000101387293	2021-11-12	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727600	000101387381	2021-11-12	VTA	O	1	11076	1		1	UNI	       439.260000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727924	001400068781	2021-11-12	VTA	O	1	11076	1		1	UNI	       439.260000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727362	000101387289	2021-11-12	VTA	O	1	11077	1		1	UNI	       506.200000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727243	001400068542	2021-11-12	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727747	001400068706	2021-11-12	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727933	001400068788	2021-11-12	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727437	000101387305	2021-11-12	VTA	O	1	11097	1		2	UNI	       718.180000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727477	001400068603	2021-11-12	VTA	O	1	11097	1		2	UNI	       718.180000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727364	000101387291	2021-11-12	VTA	O	1	11491	1		1	UNI	       297.110000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727468	000101387315	2021-11-12	VTA	O	1	11491	1		1	UNI	       297.110000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727806	000101387484	2021-11-12	VTA	O	1	11491	1		1	UNI	       297.110000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727362	000101387289	2021-11-12	VTA	O	1	11961	1		1	UNI	       506.200000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727362	000101387289	2021-11-12	VTA	O	1	12873	1		1	UNI	       506.200000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727575	001400068634	2021-11-12	VTA	O	1	13374	1		1	UNI	       285.540000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727783	001400068725	2021-11-12	VTA	O	1	13374	1		1	UNI	       285.540000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727638	001400068663	2021-11-12	VTA	O	1	13374	1		2	UNI	       571.080000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727324	000101387277	2021-11-12	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727383	000101387298	2021-11-12	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727534	000101387345	2021-11-12	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727546	000101387352	2021-11-12	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727602	000101387382	2021-11-12	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727634	000101387394	2021-11-12	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727641	000101387398	2021-11-12	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727698	000101387431	2021-11-12	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727795	000101387477	2021-11-12	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727857	000101387500	2021-11-12	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727285	001400068558	2021-11-12	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727557	001400068624	2021-11-12	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727699	001400068689	2021-11-12	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727798	001400068731	2021-11-12	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727413	000101387301	2021-11-12	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727553	000101387355	2021-11-12	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727653	000101387403	2021-11-12	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727697	000101387430	2021-11-12	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727318	001400068568	2021-11-12	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727454	001400068595	2021-11-12	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727695	001400068688	2021-11-12	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727800	001400068732	2021-11-12	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727248	001400068544	2021-11-12	VTA	O	1	13387	1		3	UNI	       878.920000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727199	000101387245	2021-11-12	VTA	O	1	13387	1		4	UNI	      1171.900000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727339	001400068576	2021-11-12	VTA	O	1	13387	1		4	UNI	      1171.900000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727849	001400068759	2021-11-12	VTA	O	1	13387	1		12	UNI	      3515.690000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727445	001400068591	2021-11-12	VTA	O	1	18234	1		1	UNI	       430.990000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727557	001400068624	2021-11-12	VTA	O	1	18234	1		1	UNI	       430.990000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727642	000101387399	2021-11-12	VTA	O	1	18234	1		2	UNI	       861.980000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727707	000101387436	2021-11-12	VTA	O	1	18234	1		2	UNI	       861.980000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727893	000101387509	2021-11-12	VTA	O	1	2724	1		1	UNI	       331.410000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727405	001400068588	2021-11-12	VTA	O	1	8069	1		1	UNI	       295.450000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727595	000101387377	2021-11-12	VTA	O	1	9052	1		1	UNI	       461.570000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727813	001400068737	2021-11-12	VTA	O	1	9052	1		1	UNI	       461.570000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727478	000101387319	2021-11-12	VTA	O	1	9054	1		1	UNI	       445.040000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727628	000101387392	2021-11-12	VTA	O	1	9054	1		1	UNI	       445.040000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727918	000101387525	2021-11-12	VTA	O	1	9054	1		1	UNI	       445.040000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727627	001400068658	2021-11-12	VTA	O	1	9054	1		1	UNI	       445.040000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727362	000101387289	2021-11-12	VTA	O	1	9054	1		2	UNI	       890.080000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2727528	001400068614	2021-11-12	VTA	O	1	9054	1		2	UNI	       890.080000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10822	1	CD	2727107	001100035752	2021-11-12	VTA	O	1	11097	1		3	UNI	      1077.270000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	10822	1	CD	2727107	001100035752	2021-11-12	VTA	O	1	12041	1		1	UNI	      2540.910000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	11173	1	CD	2727573	000101387364	2021-11-12	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11934	1	CD	2727113	001100035754	2021-11-12	VTA	O	1	18234	1		12	UNI	      5171.900000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	11946	1	CD	2727506	001400004955	2021-11-12	VTA	O	1	9052	1		1	UNI	       461.570000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	12288	1	CD	2728118	000101387543	2021-11-12	VTA	O	1	11097	1		12	UNI	      3325.090000	ARS	7	ANTO SALON DE VENTAS
L	2021-11-01	2021-12-18	9100063766	12288	1	CD	2728118	000101387543	2021-11-12	VTA	O	1	12043	1		3	UNI	      5126.850000	ARS	7	ANTO SALON DE VENTAS
L	2021-11-01	2021-12-18	9100063766	12288	1	CD	2728118	000101387543	2021-11-12	VTA	O	1	18234	1		12	UNI	      3928.760000	ARS	7	ANTO SALON DE VENTAS
L	2021-11-01	2021-12-18	9100063766	12288	1	CD	2728118	000101387543	2021-11-12	VTA	O	1	8146	1		12	UNI	      2932.160000	ARS	7	ANTO SALON DE VENTAS
L	2021-11-01	2021-12-18	9100063766	12288	1	CD	2728118	000101387543	2021-11-12	VTA	O	1	9052	1		12	UNI	      4285.580000	ARS	7	ANTO SALON DE VENTAS
L	2021-11-01	2021-12-18	9100063766	12288	1	CD	2728118	000101387543	2021-11-12	VTA	O	1	9054	1		12	UNI	      4026.250000	ARS	7	ANTO SALON DE VENTAS
L	2021-11-01	2021-12-18	9100063766	3589	1	CD	2727656	000101387404	2021-11-12	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	4922	1	CD	2726817	001100155693	2021-11-12	VTA	O	1	11077	1		3	UNI	      1518.590000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	4922	1	CD	2726817	001100155693	2021-11-12	VTA	O	1	12873	1		3	UNI	      1518.590000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	8655	1	CD	2726450	000101387066	2021-11-12	VTA	O	1	11080	1		1	UNI	      2053.240000	ARS	95	VINOTECA
L	2021-11-01	2021-12-18	9100063766	8655	1	CD	2726450	000101387066	2021-11-12	VTA	O	1	11097	1		4	UNI	      1108.360000	ARS	95	VINOTECA
L	2021-11-01	2021-12-18	9100063766	8655	1	CD	2726450	000101387066	2021-11-12	VTA	O	1	2725	1		6	UNI	      2654.480000	ARS	95	VINOTECA
L	2021-11-01	2021-12-18	9100063766	8655	1	CD	2726450	000101387066	2021-11-12	VTA	O	1	9054	1		6	UNI	      2013.130000	ARS	95	VINOTECA
L	2021-11-01	2021-12-18	9100063766	8689	1	CD	2727061	001100155746	2021-11-12	VTA	O	1	13387	1		3	UNI	       878.920000	ARS	37	CANO MARIELA
L	2021-11-01	2021-12-18	9100063766	8795	1	CD	2727100	000101387243	2021-11-12	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	47	SANCHEZ MIRIAM
L	2021-11-01	2021-12-18	9100063766	9288	1	CD	2727416	000101387303	2021-11-12	VTA	O	1	18234	1		2	UNI	       861.980000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10547	1	CD	2728614	001100004489	2021-11-15	DEV	O	1	11961	1		3	UNI	      1518.590000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	10547	1	CD	2726429	001100035721	2021-11-15	VTA	O	1	11961	1		23	UNI	     11642.550000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	10547	1	CD	2726431	001100035723	2021-11-15	VTA	O	1	13387	1		360	UNI	    105470.640000	ARS	66	VENDEDOR VOLUMEN ESPECIAL
L	2021-11-01	2021-12-18	9100063766	10547	1	CD	2726427	001100035720	2021-11-15	VTA	O	1	9054	1		120	UNI	     53405.040000	ARS	23	POEFIL GUILLERMO (OFICINA)
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2728137	001400068795	2021-11-15	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2728258	001400068826	2021-11-15	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2728282	001400068829	2021-11-15	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2728416	001400068863	2021-11-15	VTA	O	1	11097	1		1	UNI	       359.090000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2728371	000101387615	2021-11-15	VTA	O	1	11097	1		4	UNI	      1436.360000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2728412	000101387635	2021-11-15	VTA	O	1	12043	1		1	UNI	      2198.750000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2728150	000101387549	2021-11-15	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2728335	001400068835	2021-11-15	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2728358	001400068841	2021-11-15	VTA	O	1	13387	1		1	UNI	       292.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2728423	000101387641	2021-11-15	VTA	O	1	13387	1		2	UNI	       585.950000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2728335	001400068835	2021-11-15	VTA	O	1	18234	1		1	UNI	       430.990000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2728396	001400068851	2021-11-15	VTA	O	1	18234	1		1	UNI	       430.990000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2728294	000101387588	2021-11-15	VTA	O	1	18234	1		4	UNI	      1723.970000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	10775	1	CD	2728230	001400068818	2021-11-15	VTA	O	1	8069	1		1	UNI	       295.450000	ARS	101	SALON
L	2021-11-01	2021-12-18	9100063766	11616	1	CD	2727435	001100155863	2021-11-15	VTA	O	1	11097	1		3	UNI	      1077.270000	ARS	47	SANCHEZ MIRIAM
L	2021-11-01	2021-12-18	9100063766	11730	1	CD	2726428	001100155608	2021-11-15	VTA	O	1	13387	1		24	UNI	      7031.380000	ARS	23	POEFIL GUILLERMO (OFICINA)
L	2021-11-01	2021-12-18	9100063766	11731	1	CD	2726407	001100155590	2021-11-15	VTA	O	1	11097	1		6	UNI	      2154.550000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	11731	1	CD	2726406	001100155589	2021-11-15	VTA	O	1	13387	1		9	UNI	      2636.770000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	11731	1	CD	2726404	001100155587	2021-11-15	VTA	O	1	13387	1		11	UNI	      3222.710000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	11731	1	CD	2726405	001100155588	2021-11-15	VTA	O	1	13387	1		28	UNI	      8203.270000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	11731	1	CD	2726407	001100155590	2021-11-15	VTA	O	1	18234	1		11	UNI	      4740.910000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	11731	1	CD	2726406	001100155589	2021-11-15	VTA	O	1	18234	1		13	UNI	      5602.900000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	11731	1	CD	2726414	001100155597	2021-11-15	VTA	O	1	2725	1		6	UNI	      3433.880000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	11731	1	CD	2726407	001100155590	2021-11-15	VTA	O	1	9054	1		3	UNI	      1335.130000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	11731	1	CD	2726408	001100155591	2021-11-15	VTA	O	1	9054	1		9	UNI	      4005.380000	ARS	57	POEFIL GUILLERMO
L	2021-11-01	2021-12-18	9100063766	1194	1	CD	2726813	001100155690	2021-11-15	VTA	O	1	13387	1		2	UNI	       597.670000	ARS	19	PONCE CARLOS M. (PUNTA ALTA)
L	2021-11-01	2021-12-18	9100063766	12288	1	CD	2728339	000101387598	2021-11-15	VTA	O	1	17979	1		6	UNI	      1330.360000	ARS	7	ANTO SALON DE VENTAS
L	2021-11-01	2021-12-18	9100063766	12288	1	CD	2728339	000101387598	2021-11-15	VTA	O	1	2725	1		12	UNI	      5308.960000	ARS	7	ANTO SALON DE VENTAS
L	2021-11-01	2021-12-18	9100063766	12288	1	CD	2728339	000101387598	2021-11-15	VTA	O	1	2730	1		6	UNI	      1526.180000	ARS	7	ANTO SALON DE VENTAS
L	2021-11-01	2021-12-18	9100063766	12288	1	CD	2728339	000101387598	2021-11-15	VTA	O	1	2734	1		6	UNI	      1526.180000	ARS	7	ANTO SALON DE VENTAS
L	2021-11-01	2021-12-18	9100063766	12288	1	CD	2728339	000101387598	2021-11-15	VTA	O	1	2739	1		6	UNI	      1526.180000	ARS	7	ANTO SALON DE VENTAS
L	2021-11-01	2021-12-18	9100063766	12288	1	CD	2728339	000101387598	2021-11-15	VTA	O	1	2848	1		6	UNI	      1526.180000	ARS	7	ANTO SALON DE VENTAS
L	2021-11-01	2021-12-18	9100063766	12288	1	CD	2728339	000101387598	2021-11-15	VTA	O	1	8069	1		6	UNI	      1386.700000	ARS	7	ANTO SALON DE VENTAS
L	2021-11-01	2021-12-18	9100063766	2115	1	CD	2727400	001100155841	2021-11-15	VTA	O	1	11097	1		2	UNI	       718.180000	ARS	47	SANCHEZ MIRIAM
L	2021-11-01	2021-12-18	9100063766	2735	1	CD	2727050	001100155737	2021-11-15	VTA	O	1	13387	1		24	UNI	      7031.380000	ARS	18	PONCE CARLOS (OFICINA)
L	2021-11-01	2021-12-18	9100063766	2735	1	CD	2727051	001100155738	2021-11-15	VTA	O	1	13387	1		24	UNI	      7031.380000	ARS	18	PONCE CARLOS (OFICINA)
L	2021-11-01	2021-12-18	9100063766	4445	1	CD	2727973	001100155881	2021-11-15	VTA	O	1	11097	1		2	UNI	       718.180000	ARS	47	SANCHEZ MIRIAM
L	2021-11-01	2021-12-18	9100063766	5612	1	CD	2727996	000101387536	2021-11-15	VTA	O	1	17979	1		6	UNI	      1695.860000	ARS	10	RUPPEL DAMIAN
